device_id,timestamp,temperature,humidity,location,battery_level
sensor_0435,4/26/2025 14:39,28,61.31,North,63.68
sensor_0073,2/3/2025 14:15,19.22,79.42,North,59.1
sensor_0741,4/11/2025 20:47,24.97,61.54,South,69.92
sensor_0954,3/19/2025 4:49,18.07,56.74,East,74.5
sensor_0170,11/15/2025 17:42,25.96,66.18,West,95.04
sensor_0810,2/15/2025 4:17,24.5,48.07,East,44.34
sensor_0316,9/4/2025 8:09,30.37,58.52,South,35.64
sensor_0049,4/2/2025 18:50,27.84,64.58,South,92
sensor_0425,5/13/2025 0:54,21.62,54.88,West,33.85
sensor_0470,6/17/2025 20:26,32.12,54.85,East,71.77
sensor_0987,8/6/2025 16:21,22.73,62.09,South,74
sensor_0203,10/15/2025 16:03,28.63,55.13,West,28.64
sensor_0525,8/7/2025 12:19,25.57,54.51,East,89.53
sensor_0094,10/10/2025 10:05,28.66,54.62,North,55.18
sensor_0301,5/17/2025 4:35,26.45,57.79,South,73.35
sensor_0595,7/18/2025 4:27,26.46,53.65,South,24.42
sensor_0822,6/15/2025 1:41,26.48,64.47,East,45.71
sensor_0278,3/23/2025 7:48,23.31,48.92,East,21.64
sensor_0869,2/3/2025 12:40,30.26,40.71,East,36.81
sensor_0851,8/2/2025 22:38,27.24,60.11,South,45.03
sensor_0226,7/7/2025 7:13,26.03,63,South,45.75
sensor_0521,6/13/2025 11:05,27.63,76.53,North,64.01
sensor_0098,9/30/2025 1:49,28.67,62.93,West,66.04
sensor_0059,6/23/2025 7:31,29.25,72.43,South,51.34
sensor_0853,11/9/2025 15:43,22.24,56.92,East,88.36
sensor_0305,1/14/2025 5:56,33.51,59.12,North,61.27
sensor_0833,7/10/2025 20:07,26.4,79.13,North,69.04
sensor_0872,6/13/2025 13:45,23.85,52.64,East,45.27
sensor_0511,10/25/2025 3:06,17.26,84.33,North,34.67
sensor_0581,9/19/2025 6:27,17.98,64.63,North,37.83
sensor_0317,10/6/2025 7:51,27.37,73.2,South,33.23
sensor_0859,6/29/2025 0:31,29.36,58.33,South,64.93
sensor_0109,6/10/2025 21:40,28.61,63.31,South,77.68
sensor_0928,8/22/2025 21:54,29.85,61.6,West,37.09
sensor_0796,1/11/2025 0:59,30.85,47.71,North,81.07
sensor_0239,10/22/2025 16:19,16.26,59.25,North,36.63
sensor_0294,7/23/2025 4:40,18.26,40.26,West,67.56
sensor_0969,8/26/2025 22:32,37.92,69.05,West,21.96
sensor_0896,9/14/2025 21:57,23.33,56.03,West,57.42
sensor_0503,2/25/2025 0:53,23.15,58.23,East,66.67
sensor_0294,1/5/2025 5:25,22.05,60.84,West,79.98
sensor_0603,10/21/2025 5:04,20.88,54.12,North,59.79
sensor_0992,1/8/2025 18:49,13.56,65.92,West,21.09
sensor_0265,9/1/2025 4:36,29.17,57.66,West,85.09
sensor_0917,3/11/2025 17:05,20.74,76.69,East,53.87
sensor_0923,5/3/2025 4:29,25.1,62.17,East,57.34
sensor_0702,1/31/2025 13:54,32.47,66.83,West,86.35
sensor_0947,10/26/2025 17:45,19.21,78.8,South,30.3
sensor_0149,11/5/2025 0:45,27.39,64.07,North,98.35
sensor_0765,8/30/2025 19:27,23.94,52.68,South,94.29
sensor_0777,4/28/2025 9:08,19.38,51.03,South,62.86
sensor_0287,3/10/2025 14:36,22.4,61.59,West,91.78
sensor_0331,7/23/2025 23:14,23.55,65.42,North,80.2
sensor_0799,8/24/2025 22:14,31.62,70.64,West,42.18
sensor_0656,3/28/2025 12:02,28.04,69.94,North,42.01
sensor_0790,4/1/2025 10:48,25.93,80.15,West,47.83
sensor_0133,4/2/2025 4:02,27.57,79.62,North,84.98
sensor_0083,1/6/2025 16:42,26.71,67.62,South,82.08
sensor_0373,6/20/2025 0:16,28.46,67.87,South,98.65
sensor_0894,6/12/2025 20:56,22.02,48.85,West,43.6
sensor_0499,7/17/2025 9:58,32.89,48.88,North,55.78
sensor_0825,2/4/2025 19:26,33.35,46.52,South,90.26
sensor_0119,9/5/2025 1:11,29.58,70.93,West,26.65
sensor_0831,1/5/2025 5:23,18.35,56.3,South,73.53
sensor_0043,1/7/2025 18:22,20.23,71.58,East,22.41
sensor_0333,2/7/2025 0:38,22.62,77.51,East,59.93
sensor_0036,9/2/2025 4:11,23.45,59.29,South,75.2
sensor_0625,5/19/2025 11:17,40.35,68.59,West,37.37
sensor_0198,10/2/2025 11:22,18.74,64.24,East,93.75
sensor_0004,4/13/2025 10:42,31.75,57.02,North,89.49
sensor_0732,6/17/2025 11:05,20.48,72.62,North,64.13
sensor_0007,6/17/2025 18:42,28.12,65.88,East,74.18
sensor_0201,1/7/2025 13:25,20.96,60.55,East,51.64
sensor_0393,7/28/2025 14:55,23.3,62.04,North,64
sensor_0442,7/15/2025 11:40,23.77,49.84,West,79.9
sensor_0007,11/11/2025 22:57,29.64,59.78,East,70.8
sensor_0450,5/17/2025 11:15,31.75,53.64,North,30.44
sensor_0711,6/3/2025 15:38,34.54,49.03,North,77.72
sensor_0576,7/20/2025 22:54,23.89,64.36,South,42.57
sensor_0031,9/23/2025 12:10,23.31,59.92,North,20.27
sensor_0775,2/28/2025 19:52,32.45,49.26,West,40.56
sensor_0191,8/7/2025 17:28,18.93,49.2,North,22.04
sensor_0021,9/1/2025 0:09,24.37,61.15,North,43.98
sensor_0900,6/8/2025 21:29,26.31,73.78,North,99.17
sensor_0139,1/9/2025 2:43,30.07,58.65,North,53.9
sensor_0466,10/4/2025 14:59,29.59,63.44,North,44.81
sensor_0737,2/14/2025 19:43,28.04,70.79,North,93.87
sensor_0555,5/6/2025 21:20,27.04,73.55,West,22.29
sensor_0429,4/20/2025 22:21,29.03,53.79,South,28.3
sensor_0912,3/1/2025 11:20,23.3,71.35,North,55.16
sensor_0409,3/22/2025 23:51,23.43,53.83,North,49.96
sensor_0100,6/25/2025 1:44,34.21,70.29,West,77.18
sensor_0300,11/13/2025 23:02,17.99,71.87,North,95.92
sensor_0390,9/10/2025 4:40,32.04,64.65,South,30.51
sensor_0718,7/10/2025 2:01,22.69,63.72,North,83.11
sensor_0143,11/10/2025 21:08,23.77,62.36,North,39.52
sensor_0020,6/2/2025 1:32,25.36,58.82,West,24.44
sensor_0251,4/3/2025 4:47,28.43,36.89,East,61.13
sensor_0030,4/11/2025 12:19,13.31,60.51,South,37.97
sensor_0344,1/30/2025 0:16,23.85,73.61,West,69.73
sensor_0616,11/15/2025 23:43,19.68,69.24,South,40.69
sensor_0744,9/20/2025 23:20,13.85,60.24,North,56.25
sensor_0869,1/7/2025 7:28,27.65,64.11,East,43.2
sensor_0677,9/22/2025 19:25,26.23,59.25,West,83.21
sensor_0140,4/25/2025 0:14,22.72,54.4,West,58.62
sensor_0710,4/7/2025 19:18,24.14,54.2,South,87.89
sensor_0265,4/18/2025 8:25,26.3,62.11,South,35.83
sensor_0769,3/9/2025 3:13,19.67,58.89,North,94.41
sensor_0954,2/20/2025 19:45,23.73,57.87,East,50.38
sensor_0925,7/7/2025 11:34,26.52,43.67,South,82.4
sensor_0181,9/4/2025 19:13,23.77,42.04,South,65.52
sensor_0753,5/23/2025 23:06,29.1,64.48,North,68.91
sensor_0069,2/19/2025 7:32,30.39,73.63,North,21.62
sensor_0910,9/5/2025 21:27,31.22,58.78,North,90.75
sensor_0703,11/8/2025 20:38,28.05,53.42,North,78.9
sensor_0649,1/21/2025 10:06,24.16,54.42,West,74.82
sensor_0280,3/11/2025 0:54,28.96,75.62,North,26.86
sensor_0211,8/20/2025 8:23,20.21,59.55,West,21.73
sensor_0555,10/20/2025 8:36,16.2,51.41,North,45.69
sensor_0767,8/29/2025 1:48,16.98,67.23,South,62.94
sensor_0712,3/22/2025 22:19,21.14,47.61,East,44.8
sensor_0488,5/20/2025 21:06,26.19,58.9,West,90.12
sensor_0182,10/16/2025 9:23,21.5,39.09,North,76.86
sensor_0769,9/11/2025 20:25,16.22,67.62,South,79.57
sensor_0108,10/15/2025 21:16,26.23,61.92,West,68.75
sensor_0074,4/4/2025 11:20,20.1,76.25,North,80.91
sensor_0812,9/26/2025 10:22,27.47,66.72,East,71.29
sensor_0454,4/24/2025 3:51,11.43,55.37,West,59.19
sensor_0707,4/9/2025 14:56,28.3,72.77,South,92.48
sensor_0878,4/4/2025 22:18,26.53,49.78,North,53.75
sensor_0025,2/26/2025 5:42,27.87,46.98,East,64.97
sensor_0727,2/20/2025 11:16,27.34,60.36,West,23.28
sensor_0970,4/2/2025 22:23,30.5,50.59,South,36.22
sensor_0102,5/9/2025 9:27,24.93,43.46,South,77.05
sensor_0378,5/16/2025 3:16,28.18,57.91,North,88.77
sensor_0428,8/4/2025 17:57,32.62,29.46,West,85.67
sensor_0945,10/16/2025 15:34,31.64,80.25,South,87.94
sensor_0785,4/11/2025 1:35,21.53,62.18,North,86.36
sensor_0656,2/2/2025 8:29,24.25,42.77,East,67.69
sensor_0280,1/16/2025 3:26,24.05,51.41,South,38.82
sensor_0949,10/15/2025 7:32,22.11,64.16,East,21.01
sensor_0811,9/20/2025 1:33,17.98,52.32,West,26.17
sensor_0558,8/6/2025 14:23,28.23,62.69,East,75.25
sensor_0399,7/12/2025 22:10,30.36,65.51,South,30.46
sensor_0189,7/29/2025 10:16,23.77,60.38,West,90.14
sensor_0445,5/25/2025 18:34,15.45,58,East,25.3
sensor_0595,4/27/2025 17:34,26.54,63.23,North,42.55
sensor_0275,2/9/2025 9:18,13.84,65.21,East,47.39
sensor_0488,9/8/2025 16:12,8.74,77.77,North,84.36
sensor_0419,1/13/2025 17:09,26.29,71.86,South,27.88
sensor_0944,7/18/2025 23:36,20.51,44.12,South,34.52
sensor_0562,10/1/2025 5:09,33.09,69.83,East,75.99
sensor_0344,2/13/2025 20:33,33.71,62.11,South,74.25
sensor_0716,2/24/2025 18:00,22.45,54.17,East,73.56
sensor_0814,2/2/2025 10:33,23.54,74.05,North,37.76
sensor_0366,4/18/2025 17:31,19.1,66.57,South,74
sensor_0787,7/31/2025 20:16,30.07,71.81,West,94.91
sensor_0549,6/19/2025 15:16,25.27,62.95,West,47.06
sensor_0517,2/11/2025 17:33,23.86,66.21,West,27.43
sensor_0514,4/21/2025 5:12,20.97,61.28,South,78.91
sensor_0979,3/31/2025 17:49,27.45,49.14,West,29.59
sensor_0310,8/17/2025 16:41,32.39,77.05,East,58.82
sensor_0478,5/10/2025 17:48,19.51,59.34,West,43.48
sensor_0099,7/4/2025 0:15,29.34,61.92,East,78.03
sensor_0447,7/15/2025 10:50,18.05,53.41,East,51.66
sensor_0383,9/11/2025 17:38,26.62,48.1,West,81.86
sensor_0176,1/22/2025 15:04,27.69,66.59,South,42.83
sensor_0659,11/12/2025 10:16,23.75,69.33,West,52.67
sensor_0325,2/18/2025 20:36,31.01,44.46,East,26.12
sensor_0489,6/16/2025 23:32,22.73,69.88,North,72.57
sensor_0574,8/17/2025 6:57,27.9,82.07,North,72.04
sensor_0699,3/10/2025 6:35,19.28,65.99,East,70.13
sensor_0390,9/26/2025 2:34,34.8,75.37,West,60.97
sensor_0624,3/20/2025 20:03,19.17,55.24,East,33.36
sensor_0267,9/24/2025 7:01,24.81,58.08,East,53.51
sensor_0701,10/10/2025 0:35,22.98,49.55,East,48.53
sensor_0778,10/20/2025 7:08,20.93,62.67,South,83.9
sensor_0346,6/26/2025 11:05,21.95,67.86,West,23.36
sensor_0103,6/2/2025 13:43,20.87,45.24,East,24.75
sensor_0438,2/12/2025 7:29,17.92,57.76,West,69.58
sensor_0255,4/27/2025 8:00,25.69,53.25,South,22.63
sensor_0490,7/8/2025 14:56,10.46,65.24,North,33.58
sensor_0081,4/27/2025 13:42,32.65,51.07,South,25.33
sensor_0377,11/12/2025 2:10,24.49,54.43,West,89.85
sensor_0829,2/1/2025 0:15,16.67,56.18,East,66.84
sensor_0040,8/11/2025 6:17,26.72,52.29,North,96
sensor_0327,9/23/2025 11:22,23.2,52.16,South,44.27
sensor_0601,9/23/2025 10:32,20.64,57.31,North,95.26
sensor_0117,5/23/2025 21:54,16.3,67.2,West,78.3
sensor_0749,9/1/2025 5:11,22.81,66.85,North,88.93
sensor_0386,7/9/2025 8:14,30.98,61.57,North,85.58
sensor_0325,1/18/2025 22:31,30.21,65.87,East,69.83
sensor_0239,4/22/2025 14:30,21.4,64.8,North,51.57
sensor_0061,1/31/2025 20:55,22.02,59.82,South,82.13
sensor_0072,9/22/2025 13:50,13.32,62.24,South,99.94
sensor_0375,5/15/2025 18:58,19.25,62.97,East,78.57
sensor_0315,6/25/2025 22:08,21.22,53.29,South,95.71
sensor_0233,8/12/2025 20:23,28.37,57.31,West,86.62
sensor_0257,8/31/2025 20:57,24.53,43.67,North,24.13
sensor_0361,5/18/2025 21:48,18.02,58.13,East,42.13
sensor_0692,2/2/2025 23:45,27.99,57.66,North,30.2
sensor_0211,10/9/2025 9:26,19.12,74.53,East,20.8
sensor_0021,3/7/2025 15:25,14.89,56.96,North,71.61
sensor_0381,10/25/2025 6:15,29.22,51.84,East,60.97
sensor_0587,11/4/2025 10:09,27.28,69.41,East,91.6
sensor_0513,11/13/2025 10:37,30.76,54.1,South,92.81
sensor_0455,1/3/2025 18:57,22.22,56.62,East,29.41
sensor_0620,9/11/2025 10:21,26.92,59.51,West,89.44
sensor_0107,3/28/2025 0:23,30.59,56.27,East,69.84
sensor_0202,9/21/2025 1:23,22.58,59.06,East,69.67
sensor_0124,3/12/2025 13:17,28.86,59.24,South,92.72
sensor_0152,2/23/2025 6:51,26.16,65.36,North,97.97
sensor_0739,1/5/2025 10:44,23.54,55.1,East,42.99
sensor_0782,2/3/2025 15:26,24.71,77.97,South,66.01
sensor_0106,5/23/2025 21:59,23.55,65.73,North,51.77
sensor_0726,8/7/2025 21:03,18.32,75.71,North,32.35
sensor_0976,11/18/2025 4:36,28.02,83.14,South,52.21
sensor_0615,10/20/2025 4:04,24.43,69.2,North,51.93
sensor_0122,9/13/2025 10:10,27.93,51.22,North,54.77
sensor_0017,9/14/2025 18:30,23.79,52.02,North,55.83
sensor_0395,4/17/2025 4:26,28.44,62.38,East,94.31
sensor_0388,9/1/2025 19:20,24.4,66,East,69.24
sensor_0318,3/30/2025 10:37,25.05,40.48,East,45.46
sensor_0993,10/3/2025 7:09,27.55,51.03,East,43.72
sensor_0574,9/16/2025 18:18,27.27,64.33,East,88.48
sensor_0362,4/30/2025 21:44,33.09,67.5,West,26.86
sensor_0978,11/3/2025 8:43,20.98,54.04,South,58.78
sensor_0601,11/4/2025 17:53,29.78,53.81,East,71.63
sensor_0777,2/1/2025 8:14,32.98,44.8,South,78.52
sensor_0696,3/16/2025 8:05,31.64,69.56,South,33.6
sensor_0770,4/13/2025 6:47,29.25,70.96,North,38.05
sensor_0248,8/31/2025 12:25,24.47,69.39,South,76.42
sensor_0138,1/8/2025 6:52,21.87,53.59,East,69.18
sensor_0962,8/13/2025 0:59,25.86,70.86,South,76.74
sensor_0809,10/1/2025 4:03,23.99,63.94,North,25.73
sensor_0046,7/19/2025 9:47,27.27,63.31,North,32.68
sensor_0001,8/8/2025 23:04,20.94,62.39,North,31.85
sensor_0507,1/17/2025 11:26,17.95,48.5,North,86.9
sensor_0418,6/22/2025 12:01,35.4,58.14,East,99.94
sensor_0174,1/8/2025 8:47,29.73,61.3,East,63.07
sensor_0670,6/18/2025 6:47,22.36,63.59,West,94.71
sensor_0897,11/4/2025 23:09,20.81,62.29,North,77.52
sensor_0792,1/6/2025 4:40,29.64,58.5,West,80.54
sensor_0126,6/22/2025 10:26,30.11,58.23,West,77.26
sensor_0647,8/23/2025 5:47,25.27,60.21,North,33.04
sensor_0153,8/26/2025 14:39,18.72,50.38,North,71.17
sensor_0682,9/5/2025 16:17,30.61,57.19,North,27.19
sensor_0416,11/14/2025 14:58,29.1,71.19,North,89.25
sensor_0053,6/10/2025 21:57,28.11,60.72,West,69.13
sensor_0565,2/9/2025 7:44,23.94,46.58,South,28.89
sensor_0341,9/12/2025 16:23,24.68,59.6,South,60.96
sensor_0395,2/5/2025 16:04,24.39,54.36,West,49.4
sensor_0695,10/13/2025 18:52,27.99,69.11,South,40.74
sensor_0545,5/29/2025 1:04,25.14,53.05,South,25.12
sensor_0385,2/8/2025 20:59,24.94,46.88,West,77.43
sensor_0190,7/8/2025 10:24,21.09,76.41,South,75.65
sensor_0019,3/22/2025 14:36,26.68,84.17,North,79.06
sensor_0180,1/6/2025 10:19,26.02,88.53,East,37.46
sensor_0942,3/13/2025 19:24,24.64,53.04,East,47.23
sensor_0519,1/26/2025 0:56,24.18,50.46,West,40.96
sensor_0208,3/27/2025 10:22,23.73,68.11,East,26.84
sensor_0408,7/23/2025 9:23,22.66,77.59,East,94.25
sensor_0922,3/23/2025 12:56,20.78,66.46,West,62.71
sensor_0668,9/12/2025 14:45,35.65,52.51,West,82.66
sensor_0376,8/9/2025 18:56,22.03,75.58,South,77.15
sensor_0091,10/10/2025 9:40,28.53,74.41,North,28.95
sensor_0212,8/5/2025 1:34,23.19,77.76,South,63.28
sensor_0227,2/11/2025 23:51,21.89,40.17,East,77.72
sensor_0449,10/23/2025 8:44,24.34,49.69,West,20.15
sensor_0565,2/21/2025 10:39,28.29,68.29,North,91.52
sensor_0405,4/13/2025 12:25,29.62,69.86,North,30.01
sensor_0353,2/17/2025 14:20,22.43,61.47,East,66.75
sensor_0920,5/10/2025 7:53,23.48,65.5,West,66.43
sensor_0616,10/15/2025 4:30,28.22,57.79,West,99.73
sensor_0296,4/11/2025 4:06,26.44,78.59,East,26
sensor_0732,8/21/2025 23:21,21.7,49.27,West,92.48
sensor_0265,6/25/2025 15:56,15.52,62.13,West,88.69
sensor_0327,5/3/2025 13:27,18.79,70.53,West,20.22
sensor_0491,10/9/2025 20:17,25.82,48.26,East,33.64
sensor_0071,2/12/2025 2:19,23.35,53.11,South,26.81
sensor_0221,1/15/2025 0:04,24.35,45.2,East,37.97
sensor_0197,5/8/2025 8:08,22.13,48.89,North,33.37
sensor_0367,3/16/2025 10:43,25.53,52.3,East,44.68
sensor_0210,4/3/2025 23:43,20.04,56.03,West,91.24
sensor_0476,9/7/2025 17:02,21.84,83.17,North,57.83
sensor_0350,2/16/2025 2:33,11.05,46.23,West,64.82
sensor_0201,2/7/2025 9:50,30.6,63.59,North,58.33
sensor_0381,5/22/2025 12:01,22.52,61.1,South,23.32
sensor_0894,1/18/2025 9:28,27.05,78.91,South,30.57
sensor_0282,8/7/2025 1:30,32.15,49.92,East,87.53
sensor_0686,11/13/2025 22:59,22.29,66.75,West,24.56
sensor_0148,11/16/2025 22:14,18.48,60.66,North,29.01
sensor_0003,9/8/2025 7:25,22.02,76.01,North,97.8
sensor_0781,1/15/2025 8:40,20.05,66.1,South,60.04
sensor_0526,3/25/2025 6:17,33.5,55.33,West,36.21
sensor_0653,1/8/2025 1:02,23.4,57.34,North,27.62
sensor_0536,4/5/2025 14:21,27.51,58.6,South,41.86
sensor_0130,2/21/2025 21:55,27.67,67.58,South,54.43
sensor_0713,8/25/2025 20:16,14.65,51.76,East,53.33
sensor_0724,9/25/2025 20:39,28.66,53.46,North,24.96
sensor_0476,5/1/2025 2:10,20.95,37.63,North,49.85
sensor_0638,5/1/2025 12:58,28.3,42.53,South,63.14
sensor_0530,9/3/2025 4:14,24.37,54.75,East,24.48
sensor_0755,1/25/2025 2:01,32.16,60.4,West,49.81
sensor_0061,3/16/2025 3:36,30.57,68.69,North,84.12
sensor_0924,1/13/2025 4:45,23.28,56.68,West,85.91
sensor_0857,2/11/2025 23:23,21.28,55.69,South,53.88
sensor_0787,10/14/2025 3:10,24.83,58.98,West,59.46
sensor_0466,4/3/2025 12:03,19.66,68.53,South,20.38
sensor_0758,6/9/2025 4:20,35.43,69.66,East,25.79
sensor_0313,8/9/2025 5:11,27.08,50.51,West,33.8
sensor_0778,5/24/2025 14:06,15.15,49.65,West,42.53
sensor_0351,4/12/2025 12:00,35.69,72.73,North,27.22
sensor_0037,11/5/2025 15:08,21.52,60.7,North,88.86
sensor_0476,6/23/2025 23:56,32.96,45.43,East,87.89
sensor_0864,8/8/2025 21:05,26.93,69.08,West,26.92
sensor_0905,2/27/2025 17:24,25.59,50.23,North,83.32
sensor_0767,1/3/2025 16:50,23.34,55.81,South,58.34
sensor_0248,4/2/2025 11:52,30.95,68.08,South,87.54
sensor_0196,9/7/2025 11:46,29.91,59.12,East,53.69
sensor_0662,5/14/2025 22:32,28.2,61.32,South,90.74
sensor_0795,10/14/2025 12:16,23.33,63.38,North,31.67
sensor_0367,2/6/2025 12:59,23.68,66.55,East,29.8
sensor_0832,1/25/2025 7:49,24.57,54.5,South,94.42
sensor_0989,5/22/2025 13:37,20.94,47.38,North,42.56
sensor_0661,2/4/2025 14:38,23.14,55.9,East,40.04
sensor_0587,6/10/2025 15:38,24.06,56.98,West,36.29
sensor_0523,5/22/2025 1:51,26.82,46.56,South,23.08
sensor_0544,3/20/2025 8:19,30.67,71.69,South,36.93
sensor_0665,4/25/2025 11:56,24.29,68.8,North,85.1
sensor_0998,10/5/2025 3:52,29.49,80.52,East,36.53
sensor_0677,7/18/2025 15:56,27.66,64.71,East,68.41
sensor_0643,1/1/2025 8:34,22.04,41.64,North,78.15
sensor_0671,5/29/2025 10:35,21.37,59.33,North,99.13
sensor_0031,4/29/2025 8:01,22.79,34.69,North,58.72
sensor_0557,2/16/2025 9:17,24.73,50.64,East,97.56
sensor_0975,6/17/2025 6:04,32.77,66,West,28.7
sensor_0797,3/15/2025 15:54,33.08,57.09,West,25.49
sensor_0115,3/23/2025 1:25,23.7,51.37,East,73.18
sensor_0622,10/13/2025 7:29,19.45,59.03,East,31.05
sensor_0616,7/15/2025 18:16,27.34,55.38,North,70.72
sensor_0196,3/3/2025 7:09,17.31,53.07,East,91.75
sensor_0952,2/26/2025 2:55,21.73,67.21,North,31.58
sensor_0829,10/10/2025 22:15,24.48,62.6,East,84.67
sensor_0460,9/26/2025 15:08,26.51,61.39,East,48.87
sensor_0617,10/7/2025 8:25,32.26,59.2,North,40.41
sensor_0970,7/1/2025 21:44,22.47,51.99,West,77.73
sensor_0501,10/20/2025 10:09,33.65,68.02,South,100
sensor_0503,10/28/2025 12:27,27.32,53.95,West,60.16
sensor_0748,2/12/2025 15:15,29.63,54.04,South,74.13
sensor_0070,11/16/2025 14:41,21.85,55.55,North,74.25
sensor_0121,6/4/2025 22:37,23.32,65.01,North,64.73
sensor_0061,3/2/2025 20:14,22.06,58.27,North,96.42
sensor_0124,2/8/2025 23:31,32.19,52.28,East,55.94
sensor_0476,3/7/2025 0:58,16.35,53.9,East,55.59
sensor_0662,4/29/2025 14:21,22.41,61.85,East,57.67
sensor_0524,2/18/2025 6:37,27.91,30.68,West,50.31
sensor_0754,7/5/2025 19:01,30.79,70.84,South,25.45
sensor_0074,4/23/2025 9:37,27.47,49.46,East,84.29
sensor_0925,7/31/2025 0:48,20.97,73.85,West,94.65
sensor_0789,6/10/2025 4:30,27.54,67.84,West,75.04
sensor_0971,11/2/2025 23:59,29.54,50.76,North,65.4
sensor_0355,8/3/2025 3:48,25.38,81.45,East,20.59
sensor_0411,2/16/2025 23:20,24.23,63.8,East,87.1
sensor_0291,2/1/2025 7:12,20.55,44.26,South,83.02
sensor_0314,10/29/2025 0:53,24.21,64.85,South,87.12
sensor_0705,11/1/2025 6:41,24.31,69.51,East,37.3
sensor_0851,4/20/2025 0:20,22.14,70.96,North,60.1
sensor_0106,2/25/2025 9:48,23.93,59.41,South,94.31
sensor_0689,8/14/2025 11:27,17.54,48.71,West,34.61
sensor_0340,7/19/2025 8:09,20.37,74.11,West,57.55
sensor_0456,5/28/2025 22:32,19.85,55.73,North,28.52
sensor_0020,7/19/2025 18:55,22.86,65.53,South,55.64
sensor_0432,8/28/2025 9:59,27.25,53.7,North,97.09
sensor_0582,10/16/2025 4:52,26.23,49.11,South,96.66
sensor_0442,2/2/2025 15:25,26.5,65.24,East,49.83
sensor_0724,5/12/2025 6:53,24.87,55.88,South,42.14
sensor_0542,4/20/2025 15:27,31.33,63.49,East,24.81
sensor_0866,8/26/2025 8:17,22.43,74.27,North,51.03
sensor_0158,4/28/2025 8:52,24.02,59.45,East,55.19
sensor_0687,1/14/2025 0:25,16.34,61.2,North,25.24
sensor_0336,2/18/2025 18:22,28.3,58.84,East,74.61
sensor_0593,8/17/2025 14:19,37.29,50.5,North,34.92
sensor_0351,7/27/2025 19:13,24.52,68.78,North,79.77
sensor_0735,6/4/2025 7:12,30.01,56.06,South,70.34
sensor_0936,4/16/2025 12:48,27.48,50.66,South,93.67
sensor_0355,6/13/2025 7:37,22.64,64.41,West,84.22
sensor_0865,7/8/2025 14:11,31.3,68.78,South,48.72
sensor_0474,5/25/2025 3:48,20.03,45.64,North,96.97
sensor_0068,6/8/2025 0:35,22.57,67.27,East,45.89
sensor_0703,7/16/2025 11:34,14.47,52.97,West,48.39
sensor_0872,4/18/2025 4:49,36.73,74.14,East,98.5
sensor_0989,8/13/2025 18:45,21.56,57.25,South,44.29
sensor_0728,5/9/2025 8:18,24.61,51.44,South,37.47
sensor_0100,9/11/2025 4:52,28.41,90.91,South,99.02
sensor_0581,4/8/2025 12:04,23.51,36.96,West,66.29
sensor_0350,1/23/2025 4:03,27.68,64.93,West,80.06
sensor_0858,4/4/2025 10:51,24.55,57.08,South,61.95
sensor_0645,11/17/2025 22:30,20.75,64.77,South,21.96
sensor_0916,4/3/2025 16:58,24.75,53.03,West,40.78
sensor_0364,7/6/2025 16:13,29.79,53.21,North,67.34
sensor_0408,7/23/2025 8:05,31.1,71.12,South,48.57
sensor_0864,11/16/2025 13:33,23.66,76.9,West,45.51
sensor_0586,7/4/2025 11:31,38.12,62.31,East,78.05
sensor_0674,5/13/2025 4:38,26.05,59.16,South,40.38
sensor_0041,2/2/2025 18:42,24.97,64.48,North,79.79
sensor_0308,5/6/2025 16:14,25.07,60.71,East,58.86
sensor_0412,3/27/2025 15:12,18.52,63.39,South,27
sensor_0716,2/15/2025 3:41,26.85,59.7,East,37.1
sensor_0185,6/8/2025 13:48,24.67,60.15,South,84.13
sensor_0307,9/20/2025 6:39,29.22,55.67,West,44.16
sensor_0224,3/29/2025 10:19,31.72,58.24,West,98.94
sensor_0819,5/10/2025 16:18,31.32,74.62,West,72.94
sensor_0015,9/16/2025 4:21,20.47,49.5,South,25.77
sensor_0298,2/16/2025 20:20,19.88,65.13,South,80.93
sensor_0736,9/15/2025 20:26,15.44,44.58,North,36.76
sensor_0440,8/6/2025 9:34,23.62,50.6,East,58.81
sensor_0381,4/7/2025 4:07,33.86,54.77,West,58.04
sensor_0017,2/13/2025 20:24,15.29,43.83,South,88.32
sensor_0849,7/25/2025 3:05,22.07,58.74,North,44.14
sensor_0716,3/2/2025 18:56,29.26,78.21,South,84.24
sensor_0004,5/7/2025 7:50,27.32,45.1,East,41.62
sensor_0641,9/19/2025 22:56,26.26,66.47,North,75.98
sensor_0138,5/11/2025 0:53,31.67,59.92,West,27.47
sensor_0795,11/15/2025 12:58,27.53,67.23,South,72.5
sensor_0409,11/17/2025 11:13,39.19,52.79,East,62.37
sensor_0214,5/3/2025 3:57,29.79,61.31,East,22.03
sensor_0483,8/10/2025 22:04,24.16,53.3,East,20.36
sensor_0850,7/2/2025 10:23,24.95,43.01,North,91.32
sensor_0162,9/12/2025 12:35,30.43,65.45,North,88.86
sensor_0204,2/21/2025 15:30,17.23,47.97,South,98.05
sensor_0045,9/18/2025 4:02,25.39,54.15,West,86.63
sensor_0360,4/27/2025 5:15,20.19,57.57,East,76.71
sensor_0572,8/7/2025 8:03,22.39,55.35,North,72.59
sensor_0936,8/15/2025 12:43,13.3,52.86,East,25.34
